time,north,east,down,latitude,longitude,roll,pitch,yaw,ll_origin,altitude,sss_left_beam,sss_right_beam
1728994105374381446,-9.542866902070893,3.1436096213708606,4.611424607506897,43.53623563746821,10.204918014180302,-0.046635281294584,-0.0284266173839588,2.764500141143799,"[43.536321529391635, 10.204879121685051]",5.143099784851074,"[98, 99, 98, 100, 98, 99, 98, 98, 98, 97, 95, 153, 160, 163, 163, 152, 137, 133, 133, 119, 116, 115, 116, 126, 114, 110, 105, 105, 105, 104, 105, 101, 106, 105, 104, 106, 103, 102, 106, 101, 106, 104, 101, 105, 104, 104, 105, 105, 104, 105, 104, 104, 102, 103, 103, 105, 106, 107, 105, 106, 103, 104, 102, 104, 106, 107, 100, 106, 102, 99, 101, 100, 103, 102, 104, 104, 105, 105, 103, 101, 104, 104, 100, 103, 102, 103, 104, 104, 105, 104, 104, 103, 104, 104, 105, 105, 102, 101, 98, 101, 101, 103, 102, 105, 105, 106, 104, 100, 103, 103, 101, 102, 102, 102, 102, 103, 104, 104, 104, 103, 102, 102, 102, 100, 99, 98, 97, 99, 102, 102, 100, 101, 99, 101, 102, 99, 101, 102, 98, 100, 100, 99, 100, 102, 104, 103, 100, 104, 103, 101, 100, 99, 99, 97, 100, 103, 99, 104, 104, 100, 100, 101, 101, 98, 102, 97, 105, 104, 104, 98, 97, 100, 99, 100, 100, 101, 101, 100, 99, 100, 103, 104, 104, 99, 96, 98, 97, 98, 96, 97, 99, 98, 98, 99, 99, 98, 101, 99, 99, 101, 100, 100, 100, 102, 98, 102, 102, 100, 103, 99, 104, 104, 101, 99, 103, 101, 100, 100, 103, 102, 98, 99, 106, 106, 108, 111, 113, 112, 112, 113, 113, 108, 108, 109, 105, 108, 106, 104, 105, 102, 105, 105, 104, 100, 103, 103, 106, 106, 103, 104, 104, 100, 101, 102, 113, 116, 116, 114, 113, 109, 113, 114, 115, 119, 115, 115, 113, 112, 118, 116, 117, 117, 118, 113, 116, 118, 113, 114, 110, 115, 114, 113, 109, 107, 105, 104, 108, 106, 112, 107, 107, 113, 112, 115, 112, 108, 112, 110, 114, 116, 115, 114, 112, 115, 119, 117, 111, 111, 111, 113, 110, 107, 103, 106, 103, 109, 108, 107, 110, 114, 115, 113, 117, 116, 115, 114, 125, 115, 113, 110, 112, 109, 108, 107, 113, 112, 114, 110, 107, 111, 113, 114, 116, 113, 113, 107, 106, 112, 110, 112, 108, 106, 112, 108, 110, 110, 106, 104, 106, 109, 108, 108, 113, 120, 116, 115, 120, 120, 116, 117, 119, 121, 115, 121, 117, 117, 118, 118, 122, 121, 119, 110, 108, 108, 104, 103, 102, 103, 103, 105, 105, 105, 111, 107, 104, 105, 98, 104, 99, 99, 99, 97, 101, 100, 100, 104, 102, 105, 98, 105, 101, 109, 116, 110, 109, 109, 111, 115, 107, 104, 106, 109, 113, 104, 112, 112, 113, 114, 115, 104, 115, 114, 115, 112, 107, 109, 104, 105, 112, 110, 121, 119, 128, 118, 122, 124, 110, 121, 117, 114, 118, 121, 126, 122, 120, 109, 108, 108, 97, 100, 101, 105, 98, 104, 105, 104, 102, 104, 99, 102, 103, 102, 107, 98, 104, 112, 106, 106, 103, 122, 108, 107, 113, 116, 111, 113, 115, 115, 110, 104, 114, 111, 112, 111, 108, 105, 112, 109, 105, 101, 103, 103, 100, 97, 101, 100, 97, 98, 97, 99, 100, 99, 100, 103, 98, 102, 105, 102, 102, 105, 104, 103, 102, 101, 100, 104, 99, 100, 97, 102, 102, 105, 108, 106, 101, 104, 110, 108, 104, 103, 100, 103, 101, 103, 105, 102, 103, 102, 101, 102, 103, 104, 104, 107, 104, 104, 100, 104, 106, 99, 98, 98, 99, 101, 103, 100, 103, 108, 107, 106, 105, 104, 108, 105, 106, 105, 112, 112, 108, 106, 99, 104, 102, 102, 103, 100, 99, 96, 96, 95, 99, 98, 100, 106, 100, 104, 105, 101, 100, 99, 103, 99, 103, 104, 101, 98, 97, 98, 99, 97, 97, 96, 97, 98, 99, 99, 99, 101, 104, 102, 104, 101, 101, 99, 99, 102, 99, 102, 100, 98, 98, 97, 98, 98, 96, 99, 104, 103, 105, 104, 105, 104, 104, 104, 98, 103, 102, 105, 103, 104, 98, 101, 100, 97, 100, 100, 98, 98, 102, 105, 104, 104, 103, 112, 115, 104, 100, 104, 105, 111, 105, 101, 101, 101, 104, 104, 100, 99, 102, 102, 104, 104, 101, 104, 101, 98, 101, 100, 102, 99, 103, 100, 99, 101, 101, 101, 99, 104, 101, 100, 102, 107, 99, 104, 101, 100, 97, 102, 111, 102, 111, 112, 102, 104, 104, 101, 103, 103, 104, 103, 101, 98, 101, 103, 99, 100, 99, 99, 99, 98, 98, 102, 101, 99, 99, 100, 98, 98, 96, 98, 98, 99, 102, 100, 106, 100, 105, 101, 102, 108, 109, 103, 112, 102, 103, 99, 98, 97, 99, 99, 101, 100, 98, 98, 97, 98, 99, 100, 100, 104, 100, 101, 101, 102, 101, 98, 99, 98, 97, 97, 98, 98, 101, 104, 101, 100, 102, 97, 100, 100, 104, 98, 104, 100, 102, 101, 102, 98, 99, 103, 101, 103, 98, 102, 99, 99, 102, 100, 104, 104, 112, 113, 101, 99, 99, 99, 100, 99, 99, 97, 100, 102, 101, 99, 101, 96, 103, 101, 101, 99, 98, 99, 101, 99, 97, 97, 97, 97, 97, 98, 98, 100, 100, 101, 99, 98, 99, 98, 99, 98, 97, 97, 100, 95, 102, 102, 104, 99, 95, 97, 99, 99, 99, 99, 99, 98, 97, 99, 98, 103, 104, 102, 103, 100, 98, 100, 101, 100, 104, 101, 103, 101, 99, 98, 102, 99, 104, 102, 101, 101, 102, 99, 101, 101, 101, 100, 100, 100, 102, 99, 99, 98, 99, 100, 99, 103, 99, 97, 99, 100, 99, 100, 100, 102, 100, 98, 97, 98, 100, 103, 100, 101, 97, 97, 97, 98, 96, 100, 100, 97, 98, 100, 104, 102, 101, 99, 101, 98, 102, 98, 97, 96, 97, 98, 99, 100, 101, 100, 100, 99, 98, 97, 98, 96, 97, 95, 96, 96, 97, 96, 99, 100, 99, 102, 98, 99, 96, 99, 97, 100, 100, 99, 103, 102, 101, 100, 99, 97, 98, 102, 103, 99, 101, 98, 97, 99, 97, 103, 99, 101, 103, 97, 99, 99, 100, 99, 98, 98, 97, 98]","[92, 91, 93, 91, 91, 90, 91, 90, 91, 92, 93, 153, 158, 159, 162, 152, 115, 120, 106, 98, 103, 94, 105, 105, 97, 92, 94, 89, 90, 90, 88, 85, 85, 85, 87, 85, 89, 86, 91, 88, 91, 90, 91, 93, 92, 89, 89, 88, 85, 88, 91, 90, 93, 95, 97, 97, 96, 96, 95, 92, 91, 91, 89, 93, 92, 91, 90, 90, 90, 93, 94, 92, 93, 90, 92, 91, 92, 90, 94, 93, 91, 91, 92, 92, 92, 93, 94, 96, 93, 97, 95, 96, 95, 93, 95, 92, 93, 92, 91, 96, 95, 94, 92, 93, 95, 94, 94, 94, 93, 92, 89, 93, 93, 94, 93, 94, 96, 96, 96, 95, 92, 96, 94, 92, 94, 97, 91, 94, 93, 94, 92, 91, 91, 92, 92, 90, 92, 95, 94, 96, 92, 91, 94, 97, 97, 97, 97, 97, 93, 92, 92, 92, 93, 96, 96, 96, 93, 96, 96, 96, 94, 92, 92, 93, 91, 89, 90, 89, 89, 91, 93, 92, 92, 92, 94, 91, 90, 92, 94, 94, 97, 96, 93, 90, 93, 90, 94, 92, 91, 90, 87, 90, 89, 90, 91, 93, 91, 92, 94, 91, 92, 92, 92, 91, 92, 92, 96, 93, 96, 93, 95, 94, 93, 96, 95, 95, 96, 94, 93, 91, 93, 97, 103, 94, 104, 104, 103, 105, 104, 107, 105, 108, 112, 96, 114, 114, 115, 114, 116, 116, 109, 101, 111, 109, 109, 104, 103, 107, 102, 110, 116, 110, 112, 106, 107, 102, 111, 111, 114, 113, 120, 115, 115, 112, 101, 104, 101, 103, 102, 97, 97, 101, 97, 97, 98, 114, 112, 111, 105, 114, 114, 109, 104, 101, 100, 97, 95, 94, 100, 97, 96, 92, 94, 97, 96, 103, 102, 101, 102, 100, 96, 94, 94, 97, 98, 96, 101, 102, 97, 98, 98, 96, 94, 99, 104, 94, 100, 101, 96, 98, 99, 99, 99, 96, 97, 94, 94, 91, 92, 93, 96, 96, 98, 98, 100, 99, 95, 99, 99, 96, 108, 104, 100, 102, 105, 106, 103, 104, 101, 99, 99, 98, 95, 98, 99, 100, 103, 96, 94, 104, 104, 106, 105, 105, 108, 105, 106, 99, 99, 99, 97, 96, 100, 99, 99, 100, 103, 97, 100, 99, 96, 99, 100, 96, 96, 98, 97, 96, 96, 96, 99, 105, 106, 106, 109, 102, 101, 99, 96, 95, 97, 97, 96, 94, 95, 92, 94, 94, 92, 97, 93, 94, 94, 95, 92, 93, 93, 99, 97, 91, 89, 95, 97, 94, 94, 89, 91, 93, 96, 94, 97, 95, 96, 96, 98, 101, 99, 97, 97, 96, 95, 93, 96, 92, 94, 92, 98, 96, 98, 94, 93, 93, 96, 93, 91, 96, 94, 89, 92, 91, 93, 93, 93, 96, 93, 92, 92, 92, 97, 97, 96, 99, 99, 93, 97, 98, 96, 99, 97, 96, 97, 93, 92, 92, 92, 95, 93, 94, 91, 93, 95, 94, 96, 98, 94, 97, 95, 93, 93, 92, 93, 98, 96, 95, 94, 93, 95, 90, 90, 92, 90, 91, 93, 94, 91, 96, 94, 95, 97, 98, 95, 90, 92, 93, 93, 94, 93, 92, 94, 96, 99, 99, 98, 99, 98, 98, 96, 94, 95, 97, 97, 96, 95, 93, 92, 96, 96, 97, 91, 98, 95, 98, 96, 95, 96, 93, 94, 95, 93, 97, 94, 92, 93, 92, 89, 91, 93, 92, 93, 89, 92, 91, 90, 93, 96, 96, 92, 96, 96, 97, 104, 96, 96, 95, 92, 92, 95, 90, 95, 90, 92, 96, 95, 95, 97, 92, 95, 93, 94, 96, 96, 93, 98, 95, 92, 92, 91, 93, 92, 92, 94, 91, 93, 93, 90, 90, 95, 96, 96, 95, 93, 95, 94, 95, 95, 96, 96, 94, 91, 91, 90, 93, 94, 93, 92, 92, 92, 91, 91, 89, 91, 95, 93, 96, 96, 96, 96, 92, 90, 90, 92, 91, 91, 88, 89, 93, 93, 94, 97, 96, 97, 94, 95, 94, 95, 95, 95, 93, 91, 95, 91, 96, 97, 97, 96, 97, 97, 96, 96, 95, 95, 94, 97, 97, 98, 94, 93, 96, 96, 92, 92, 93, 97, 94, 95, 95, 92, 93, 96, 93, 96, 94, 95, 94, 94, 94, 90, 92, 95, 92, 96, 93, 96, 96, 92, 94, 96, 95, 96, 96, 96, 90, 94, 94, 93, 93, 94, 92, 92, 92, 93, 96, 95, 92, 91, 93, 92, 91, 88, 90, 90, 93, 95, 92, 94, 94, 95, 93, 92, 88, 89, 93, 95, 93, 92, 94, 94, 96, 96, 96, 94, 90, 91, 91, 91, 94, 96, 96, 93, 96, 95, 95, 93, 91, 91, 88, 91, 90, 93, 92, 93, 94, 96, 97, 95, 92, 91, 92, 95, 94, 91, 94, 95, 94, 93, 94, 94, 94, 90, 93, 93, 92, 93, 91, 93, 92, 91, 91, 94, 93, 91, 93, 93, 92, 94, 92, 91, 93, 90, 90, 94, 89, 95, 95, 93, 90, 94, 95, 94, 95, 93, 91, 95, 90, 91, 92, 91, 91, 91, 94, 92, 91, 90, 89, 94, 95, 96, 94, 93, 91, 91, 93, 95, 88, 96, 95, 93, 91, 91, 91, 92, 95, 96, 94, 92, 91, 90, 91, 93, 96, 96, 92, 94, 96, 95, 97, 97, 96, 96, 93, 93, 92, 91, 96, 97, 91, 95, 90, 94, 96, 95, 96, 97, 96, 95, 97, 96, 94, 94, 94, 97, 93, 93, 95, 92, 92, 92, 91, 93, 95, 96, 94, 96, 95, 94, 91, 93, 96, 95, 96, 95, 92, 93, 91, 91, 90, 93, 96, 92, 94, 96, 95, 93, 92, 92, 91, 90, 93, 90, 89, 92, 89, 93, 95, 96, 96, 94, 90, 94, 90, 89, 91, 91, 89, 91, 92, 95, 92, 96, 94, 93, 91, 93, 92, 90, 92, 89, 88, 90, 91, 93, 94, 97, 94, 96, 96, 91, 92, 96, 97, 97, 91, 93, 92, 94, 95, 96, 95, 94, 92, 91, 91, 93, 92, 93, 94, 93, 92, 90, 93]"
1728994105564191636,-9.543403484892712,3.139252809318734,4.599129417003009,43.53623563263862,10.20491796027816,-0.0379529558122246,-0.008282816037495,2.7761142253875724,"[43.536321529391635, 10.204879121685051]",5.231867790222168,"[98, 101, 100, 97, 97, 96, 96, 99, 100, 101, 99, 153, 160, 163, 163, 152, 137, 133, 133, 121, 119, 116, 115, 125, 115, 113, 106, 106, 105, 102, 104, 104, 105, 104, 105, 104, 105, 104, 103, 107, 107, 106, 108, 107, 102, 105, 102, 105, 103, 106, 104, 102, 104, 104, 104, 102, 104, 105, 104, 106, 104, 101, 103, 100, 104, 104, 102, 105, 106, 106, 104, 104, 102, 102, 104, 104, 104, 104, 104, 104, 102, 104, 104, 105, 105, 105, 104, 100, 105, 105, 105, 104, 99, 99, 98, 102, 99, 99, 97, 97, 99, 105, 106, 102, 105, 101, 99, 99, 99, 101, 104, 103, 98, 104, 104, 101, 102, 101, 101, 102, 102, 99, 97, 96, 98, 97, 98, 98, 98, 100, 101, 101, 101, 99, 99, 98, 98, 99, 100, 100, 102, 104, 101, 100, 99, 101, 101, 101, 99, 99, 101, 102, 99, 103, 100, 99, 99, 99, 101, 101, 99, 101, 100, 98, 100, 99, 98, 95, 96, 97, 98, 100, 100, 97, 97, 100, 100, 96, 98, 100, 102, 104, 97, 102, 99, 98, 98, 99, 101, 102, 102, 100, 99, 99, 98, 101, 100, 100, 98, 100, 100, 102, 103, 102, 101, 99, 98, 98, 102, 102, 99, 103, 100, 96, 97, 100, 99, 102, 100, 104, 106, 104, 105, 109, 105, 100, 105, 110, 106, 117, 117, 113, 114, 110, 107, 108, 106, 102, 105, 104, 109, 113, 117, 120, 112, 116, 112, 114, 116, 120, 113, 114, 114, 107, 107, 116, 120, 116, 113, 110, 113, 110, 121, 120, 116, 113, 111, 106, 110, 111, 106, 110, 108, 108, 112, 108, 107, 113, 113, 108, 112, 110, 113, 106, 109, 109, 107, 108, 105, 106, 108, 104, 105, 105, 112, 106, 104, 104, 104, 104, 105, 108, 116, 117, 111, 114, 115, 108, 111, 110, 111, 112, 108, 108, 110, 113, 115, 112, 112, 112, 106, 113, 118, 117, 112, 109, 109, 111, 112, 115, 117, 111, 110, 112, 113, 106, 109, 115, 118, 113, 113, 122, 116, 108, 120, 112, 104, 112, 104, 120, 115, 111, 113, 113, 115, 111, 108, 113, 98, 106, 104, 105, 106, 105, 118, 120, 112, 119, 112, 117, 112, 113, 123, 114, 126, 124, 121, 116, 113, 110, 112, 114, 113, 108, 109, 110, 105, 106, 112, 113, 113, 108, 104, 100, 104, 104, 102, 97, 103, 103, 100, 104, 107, 103, 104, 107, 104, 107, 108, 112, 113, 113, 96, 101, 105, 107, 104, 105, 104, 108, 110, 113, 113, 107, 105, 106, 105, 104, 103, 105, 105, 104, 105, 99, 105, 107, 109, 112, 105, 107, 107, 105, 105, 104, 112, 107, 114, 114, 111, 114, 120, 116, 114, 118, 104, 114, 110, 111, 113, 111, 113, 108, 110, 102, 106, 106, 105, 105, 110, 107, 109, 104, 107, 102, 105, 112, 115, 119, 117, 114, 118, 128, 122, 118, 113, 110, 104, 111, 104, 105, 105, 101, 99, 104, 104, 105, 104, 102, 101, 99, 100, 98, 99, 102, 104, 105, 100, 100, 104, 103, 105, 103, 99, 104, 107, 101, 105, 106, 104, 100, 105, 100, 103, 105, 107, 108, 106, 108, 102, 105, 105, 101, 114, 110, 105, 101, 110, 114, 110, 106, 107, 107, 101, 98, 100, 98, 100, 106, 101, 102, 99, 100, 103, 103, 99, 99, 102, 102, 106, 102, 104, 101, 101, 103, 99, 101, 100, 101, 99, 100, 103, 100, 101, 100, 103, 104, 99, 100, 101, 103, 104, 103, 102, 103, 116, 117, 105, 102, 106, 106, 106, 99, 105, 102, 113, 105, 99, 108, 106, 106, 103, 98, 101, 102, 103, 104, 111, 108, 102, 106, 101, 105, 103, 103, 103, 106, 114, 107, 109, 109, 108, 105, 105, 107, 106, 103, 100, 104, 104, 102, 96, 100, 99, 100, 98, 98, 97, 99, 99, 100, 99, 101, 102, 101, 101, 101, 100, 100, 99, 101, 99, 101, 100, 99, 98, 102, 98, 98, 97, 98, 101, 99, 97, 100, 99, 98, 103, 102, 99, 98, 101, 101, 100, 101, 102, 101, 102, 99, 105, 106, 103, 103, 102, 107, 101, 100, 105, 104, 104, 100, 101, 102, 100, 99, 99, 97, 101, 100, 101, 100, 107, 104, 103, 103, 99, 104, 106, 104, 100, 110, 104, 102, 98, 100, 100, 99, 98, 104, 103, 102, 97, 101, 106, 105, 104, 102, 98, 100, 99, 98, 98, 98, 98, 97, 99, 100, 101, 101, 99, 100, 99, 99, 97, 98, 96, 96, 97, 98, 101, 99, 99, 101, 102, 102, 102, 100, 100, 100, 97, 96, 98, 97, 100, 97, 101, 99, 99, 97, 98, 99, 100, 99, 99, 100, 100, 102, 99, 100, 99, 98, 100, 102, 99, 100, 100, 104, 99, 99, 101, 100, 96, 99, 99, 96, 96, 98, 96, 97, 98, 98, 96, 99, 99, 98, 101, 99, 97, 97, 96, 101, 102, 101, 98, 104, 98, 100, 103, 100, 101, 100, 100, 101, 100, 100, 105, 104, 107, 105, 105, 104, 102, 103, 99, 104, 104, 102, 102, 100, 100, 99, 99, 100, 97, 99, 98, 99, 100, 96, 99, 101, 97, 99, 97, 98, 99, 102, 102, 101, 99, 102, 98, 97, 97, 101, 95, 99, 97, 102, 101, 98, 98, 99, 99, 99, 100, 96, 99, 100, 95, 98, 98, 103, 99, 97, 102, 99, 102, 103, 104, 105, 102, 102, 101, 101, 100, 100, 102, 102, 96, 100, 99, 99, 97, 99, 99, 99, 99, 98, 102, 97, 104, 102, 97, 99, 104, 99, 100, 101, 98, 101, 99, 98, 99, 104, 100, 101, 104, 105, 103, 98, 102, 102, 99, 100, 104, 98, 99, 102, 102, 99, 102, 103, 99, 99, 101, 104, 102, 104, 101, 98, 97, 99, 99, 100, 99, 100, 101, 98, 101, 100, 99, 98, 96, 97, 100, 96, 101, 99, 100, 99, 98, 97, 97, 96, 96, 96, 97, 99, 101, 99, 96, 97, 97, 95, 96, 100, 96, 98, 99, 96, 98, 98, 99, 95, 97, 98, 98, 97, 102, 99]","[94, 93, 94, 90, 90, 91, 92, 93, 93, 93, 94, 153, 158, 159, 162, 152, 115, 120, 105, 98, 104, 92, 104, 108, 94, 95, 92, 90, 89, 89, 85, 88, 87, 86, 88, 88, 90, 88, 88, 90, 88, 93, 92, 90, 92, 90, 91, 92, 90, 90, 90, 91, 91, 88, 88, 90, 91, 90, 88, 89, 89, 90, 90, 89, 91, 92, 91, 94, 92, 91, 93, 93, 94, 92, 92, 91, 90, 89, 92, 91, 90, 91, 93, 91, 92, 93, 93, 96, 93, 95, 96, 90, 90, 89, 93, 94, 91, 94, 89, 93, 96, 97, 96, 90, 91, 89, 89, 91, 92, 91, 92, 95, 93, 92, 94, 93, 90, 89, 90, 91, 91, 90, 89, 89, 89, 93, 90, 92, 93, 94, 94, 95, 95, 90, 92, 90, 89, 93, 94, 98, 94, 94, 95, 93, 95, 93, 90, 98, 89, 92, 94, 93, 91, 95, 92, 90, 92, 95, 95, 96, 95, 93, 92, 93, 90, 91, 91, 88, 88, 90, 92, 90, 93, 91, 95, 94, 95, 92, 94, 91, 95, 95, 91, 94, 92, 94, 90, 92, 96, 96, 95, 90, 93, 93, 92, 92, 93, 93, 95, 94, 96, 95, 91, 91, 94, 95, 92, 95, 96, 95, 93, 91, 92, 90, 94, 88, 90, 91, 97, 99, 103, 105, 105, 99, 94, 102, 103, 115, 113, 115, 114, 105, 100, 109, 108, 112, 109, 97, 113, 114, 118, 118, 116, 109, 112, 100, 105, 109, 109, 109, 110, 114, 113, 101, 107, 107, 109, 110, 113, 107, 112, 117, 115, 115, 110, 104, 107, 105, 102, 99, 101, 100, 104, 101, 111, 111, 107, 101, 103, 104, 102, 106, 100, 97, 95, 93, 98, 97, 99, 96, 95, 96, 93, 98, 90, 97, 98, 104, 97, 97, 93, 91, 93, 94, 95, 99, 98, 99, 99, 98, 98, 99, 97, 96, 99, 96, 100, 102, 97, 102, 96, 96, 98, 98, 98, 94, 94, 96, 98, 94, 94, 95, 95, 96, 92, 97, 100, 97, 95, 95, 106, 105, 105, 108, 105, 93, 96, 100, 96, 92, 102, 98, 100, 100, 100, 104, 105, 98, 96, 100, 96, 99, 105, 100, 103, 105, 105, 101, 98, 105, 102, 97, 104, 99, 101, 98, 97, 92, 99, 103, 100, 98, 94, 99, 96, 96, 96, 96, 92, 92, 101, 104, 105, 99, 108, 103, 98, 93, 99, 91, 95, 95, 96, 89, 98, 93, 96, 94, 94, 94, 96, 93, 93, 99, 96, 97, 94, 91, 93, 91, 90, 96, 101, 92, 92, 95, 96, 96, 99, 98, 95, 94, 98, 97, 98, 101, 96, 97, 99, 95, 96, 93, 94, 93, 93, 96, 95, 91, 91, 91, 94, 91, 91, 93, 94, 94, 93, 97, 97, 97, 95, 94, 92, 94, 96, 98, 96, 97, 96, 96, 98, 95, 96, 96, 97, 97, 99, 103, 101, 94, 97, 94, 95, 94, 94, 92, 91, 92, 92, 96, 93, 92, 94, 95, 96, 93, 90, 92, 95, 95, 91, 93, 95, 94, 94, 93, 98, 98, 99, 98, 93, 90, 95, 99, 101, 95, 96, 96, 96, 94, 95, 95, 96, 96, 94, 94, 97, 98, 95, 94, 93, 97, 97, 91, 96, 98, 100, 99, 93, 96, 96, 97, 93, 91, 95, 94, 96, 92, 96, 96, 103, 102, 96, 91, 92, 95, 97, 96, 97, 91, 92, 94, 95, 93, 94, 94, 96, 92, 93, 93, 96, 94, 93, 97, 96, 95, 97, 98, 99, 99, 97, 98, 96, 95, 95, 92, 94, 96, 96, 96, 94, 93, 94, 91, 94, 95, 94, 95, 91, 94, 94, 94, 93, 92, 93, 91, 93, 94, 91, 91, 95, 96, 93, 90, 93, 89, 91, 91, 89, 90, 92, 94, 92, 93, 93, 91, 91, 92, 94, 91, 95, 97, 91, 93, 95, 94, 96, 95, 94, 96, 92, 97, 93, 93, 93, 91, 94, 91, 93, 95, 93, 95, 93, 90, 90, 92, 92, 91, 92, 91, 91, 90, 89, 92, 90, 92, 94, 94, 92, 91, 93, 95, 95, 96, 97, 97, 96, 97, 96, 96, 94, 90, 92, 94, 93, 95, 96, 96, 97, 95, 95, 93, 96, 93, 93, 96, 97, 96, 96, 94, 97, 97, 96, 97, 94, 96, 92, 94, 94, 94, 96, 93, 93, 90, 93, 92, 92, 93, 95, 91, 91, 95, 95, 91, 90, 89, 92, 92, 95, 91, 89, 94, 93, 92, 93, 91, 92, 90, 93, 94, 92, 96, 94, 91, 89, 91, 91, 91, 91, 93, 92, 96, 97, 96, 93, 93, 94, 92, 90, 89, 91, 94, 97, 91, 94, 91, 91, 92, 92, 91, 91, 91, 94, 93, 94, 91, 93, 90, 91, 94, 92, 92, 93, 91, 93, 92, 92, 89, 90, 89, 88, 88, 89, 90, 90, 91, 90, 94, 96, 95, 93, 93, 96, 92, 92, 91, 92, 92, 90, 92, 95, 94, 91, 93, 93, 92, 94, 93, 94, 97, 94, 95, 96, 97, 97, 96, 91, 92, 94, 95, 93, 96, 92, 93, 92, 93, 94, 96, 92, 96, 95, 93, 92, 90, 91, 92, 91, 93, 96, 95, 94, 95, 89, 93, 93, 92, 93, 94, 96, 93, 90, 90, 89, 90, 88, 93, 90, 94, 92, 91, 92, 92, 94, 95, 92, 92, 92, 91, 90, 91, 94, 93, 93, 93, 92, 94, 95, 96, 95, 97, 93, 93, 92, 93, 92, 96, 94, 93, 91, 97, 95, 93, 96, 95, 95, 91, 95, 95, 95, 92, 98, 93, 93, 91, 93, 91, 94, 91, 95, 94, 96, 95, 92, 93, 96, 91, 96, 94, 91, 96, 96, 95, 96, 96, 95, 90, 92, 94, 95, 96, 96, 96, 96, 95, 94, 96, 96, 96, 94, 93, 92, 94, 93, 94, 93, 94, 93, 92, 93, 93, 89, 91, 89, 92, 95, 92, 94, 96, 93, 96, 91, 90, 91, 90, 92, 90, 95, 96, 94, 91, 90, 90, 90, 91, 92, 91, 94, 92, 91, 91, 90, 90, 90, 90, 91, 90, 91, 92, 94, 92]"
